class,feature,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity
1,5250,45.000000000000000,20.000000000000000,31.000000000000000,17.750000000000000,26.000000000000000,33.000000000000000,0.000000000000000,0.740767538547516
1,5342,24.000000000000000,34.000000000000000,40.000000000000000,11.500000000000000,19.250000000000000,24.000000000000000,48.000000000000000,0.017827445641160
1,5428,54.000000000000000,16.000000000000000,27.000000000000000,25.750000000000000,35.500000000000000,40.750000000000000,0.000000000000000,0.000779008143581
1,5515,46.000000000000000,23.000000000000000,25.000000000000000,28.750000000000000,34.500000000000000,41.000000000000000,0.000000000000000,0.003829842433333
1,5694,22.000000000000000,34.000000000000000,39.000000000000000,18.500000000000000,23.250000000000000,27.750000000000000,27.000000000000000,0.003594271140173
1,5794,44.000000000000000,15.000000000000000,39.000000000000000,23.500000000000000,31.250000000000000,36.750000000000000,0.000000000000000,0.005596156232059
1,5879,17.000000000000000,41.000000000000000,40.000000000000000,17.250000000000000,20.500000000000000,24.750000000000000,51.000000000000000,0.021967891603708
1,6019,35.000000000000000,28.000000000000000,32.000000000000000,22.750000000000000,29.250000000000000,33.000000000000000,0.000000000000000,0.001615196350031
1,6121,25.000000000000000,27.000000000000000,42.000000000000000,22.500000000000000,26.000000000000000,34.750000000000000,6.000000000000000,0.002192733343691
1,6204,23.000000000000000,34.000000000000000,35.000000000000000,13.750000000000000,19.000000000000000,23.250000000000000,53.000000000000000,0.010462936945260
1,6276,49.000000000000000,14.000000000000000,34.000000000000000,24.500000000000000,31.000000000000000,38.750000000000000,0.000000000000000,0.005813463125378
1,6400,40.000000000000000,9.000000000000000,49.000000000000000,23.000000000000000,30.750000000000000,34.750000000000000,0.000000000000000,0.004980997182429
1,6488,37.000000000000000,17.000000000000000,44.000000000000000,22.500000000000000,30.500000000000000,37.250000000000000,0.000000000000000,0.001011500833556
1,6675,49.000000000000000,16.000000000000000,31.000000000000000,20.750000000000000,32.250000000000000,39.250000000000000,0.000000000000000,0.001190030132420
1,6736,53.000000000000000,25.000000000000000,18.000000000000000,23.250000000000000,29.250000000000000,33.000000000000000,1.000000000000000,0.201284468173981
1,6907,32.000000000000000,20.000000000000000,39.000000000000000,25.000000000000000,30.500000000000000,37.000000000000000,1.000000000000000,0.011387502774596
1,6982,54.000000000000000,17.000000000000000,25.000000000000000,21.750000000000000,31.750000000000000,38.250000000000000,0.000000000000000,0.002648244844750
1,7094,30.000000000000000,20.000000000000000,45.000000000000000,18.250000000000000,25.750000000000000,32.500000000000000,1.000000000000000,0.012978766113520
1,7168,20.000000000000000,43.000000000000000,32.000000000000000,18.000000000000000,22.750000000000000,27.750000000000000,20.000000000000000,0.011081781238317
1,7341,23.000000000000000,28.000000000000000,47.000000000000000,14.750000000000000,21.750000000000000,27.750000000000000,21.000000000000000,0.006635315250605
1,7537,40.000000000000000,24.000000000000000,34.000000000000000,29.000000000000000,32.500000000000000,37.750000000000000,0.000000000000000,0.002241495531052
1,7636,21.000000000000000,36.000000000000000,39.000000000000000,17.750000000000000,22.250000000000000,26.750000000000000,23.000000000000000,0.004204987548292
1,7701,54.000000000000000,16.000000000000000,27.000000000000000,28.500000000000000,35.250000000000000,41.000000000000000,0.000000000000000,0.000437862297986
1,7800,21.000000000000000,51.000000000000000,25.000000000000000,11.500000000000000,17.500000000000000,22.250000000000000,78.000000000000000,0.005572110414505
1,7866,31.000000000000000,19.000000000000000,44.000000000000000,15.000000000000000,25.750000000000000,34.250000000000000,0.000000000000000,0.018279278650880
1,7967,26.000000000000000,30.000000000000000,41.000000000000000,14.500000000000000,23.500000000000000,29.750000000000000,32.000000000000000,0.017987318336964
1,8148,24.000000000000000,34.000000000000000,38.000000000000000,20.250000000000000,23.500000000000000,30.250000000000000,25.000000000000000,0.002554533071816
1,8260,24.000000000000000,27.000000000000000,45.000000000000000,18.250000000000000,24.000000000000000,33.250000000000000,12.000000000000000,0.004693862516433
1,8412,63.000000000000000,15.000000000000000,20.000000000000000,22.500000000000000,31.750000000000000,38.250000000000000,0.000000000000000,0.000635695061646
1,8497,45.000000000000000,18.000000000000000,33.000000000000000,20.500000000000000,31.500000000000000,38.500000000000000,0.000000000000000,0.001176744699478
1,8584,22.000000000000000,36.000000000000000,41.000000000000000,22.500000000000000,26.500000000000000,30.750000000000000,12.000000000000000,0.005165302660316
1,8726,21.000000000000000,36.000000000000000,43.000000000000000,20.500000000000000,24.500000000000000,29.000000000000000,13.000000000000000,0.008559250272810
1,8827,38.000000000000000,28.000000000000000,32.000000000000000,28.000000000000000,33.750000000000000,39.750000000000000,0.000000000000000,0.005779846571386
1,8919,57.000000000000000,17.000000000000000,22.000000000000000,24.000000000000000,31.000000000000000,35.250000000000000,0.000000000000000,0.005134395323694
1,9042,37.000000000000000,17.000000000000000,40.000000000000000,22.000000000000000,31.250000000000000,36.500000000000000,0.000000000000000,0.001991066616029
1,9147,44.000000000000000,18.000000000000000,33.000000000000000,22.250000000000000,33.000000000000000,41.750000000000000,0.000000000000000,0.004130900837481
1,9215,36.000000000000000,19.000000000000000,38.000000000000000,18.250000000000000,26.750000000000000,35.000000000000000,0.000000000000000,0.006618604995310
1,9266,28.000000000000000,21.000000000000000,45.000000000000000,25.000000000000000,31.750000000000000,37.000000000000000,0.000000000000000,0.000926545355469
1,9336,58.000000000000000,15.000000000000000,25.000000000000000,23.500000000000000,33.500000000000000,40.750000000000000,0.000000000000000,0.000932727591135
1,9466,39.000000000000000,20.000000000000000,36.000000000000000,25.750000000000000,33.750000000000000,40.250000000000000,0.000000000000000,0.001147218863480
1,9546,34.000000000000000,22.000000000000000,33.000000000000000,25.500000000000000,31.000000000000000,36.250000000000000,0.000000000000000,0.001306491903961
1,9716,23.000000000000000,37.000000000000000,38.000000000000000,13.000000000000000,19.750000000000000,25.750000000000000,45.000000000000000,0.008049312978983
1,9822,30.000000000000000,26.000000000000000,38.000000000000000,27.000000000000000,32.250000000000000,38.250000000000000,0.000000000000000,0.006255598738790
1,9929,41.000000000000000,20.000000000000000,33.000000000000000,20.750000000000000,27.750000000000000,32.500000000000000,0.000000000000000,0.006886774674058
1,77,48.000000000000000,14.000000000000000,32.000000000000000,22.500000000000000,31.000000000000000,38.750000000000000,0.000000000000000,0.012133500538766
1,198,55.000000000000000,17.000000000000000,25.000000000000000,22.500000000000000,32.500000000000000,38.750000000000000,0.000000000000000,0.002513012615964
1,246,23.000000000000000,38.000000000000000,38.000000000000000,23.500000000000000,26.500000000000000,30.500000000000000,0.000000000000000,0.015778336673975
1,364,43.000000000000000,20.000000000000000,34.000000000000000,23.250000000000000,33.500000000000000,40.250000000000000,0.000000000000000,0.001197568955831
1,525,37.000000000000000,13.000000000000000,44.000000000000000,23.250000000000000,30.750000000000000,36.250000000000000,0.000000000000000,0.048141766339540
1,636,52.000000000000000,14.000000000000000,30.000000000000000,22.250000000000000,30.500000000000000,37.250000000000000,0.000000000000000,0.002452369779348
1,742,39.000000000000000,20.000000000000000,36.000000000000000,21.500000000000000,30.000000000000000,37.250000000000000,0.000000000000000,0.005501451436430
1,841,41.000000000000000,23.000000000000000,29.000000000000000,27.500000000000000,33.250000000000000,39.000000000000000,0.000000000000000,0.000967434665654
1,937,52.000000000000000,20.000000000000000,23.000000000000000,23.000000000000000,32.250000000000000,38.500000000000000,0.000000000000000,0.004555984400213
1,991,30.000000000000000,19.000000000000000,44.000000000000000,16.750000000000000,24.500000000000000,32.000000000000000,1.000000000000000,0.009329894557595
1,1057,22.000000000000000,43.000000000000000,31.000000000000000,15.250000000000000,21.250000000000000,26.250000000000000,47.000000000000000,0.006408433895558
1,1135,44.000000000000000,18.000000000000000,33.000000000000000,27.250000000000000,33.250000000000000,37.250000000000000,0.000000000000000,0.002545695519075
1,1222,26.000000000000000,25.000000000000000,47.000000000000000,21.500000000000000,25.750000000000000,31.000000000000000,2.000000000000000,0.005210994277149
1,1330,41.000000000000000,24.000000000000000,31.000000000000000,27.000000000000000,33.000000000000000,38.750000000000000,5.000000000000000,0.015063039958477
1,1403,25.000000000000000,25.000000000000000,46.000000000000000,16.000000000000000,23.250000000000000,29.250000000000000,8.000000000000000,0.008898945525289
1,1520,22.000000000000000,42.000000000000000,33.000000000000000,15.250000000000000,20.250000000000000,24.000000000000000,64.000000000000000,0.012859809212387
1,1725,20.000000000000000,37.000000000000000,38.000000000000000,19.750000000000000,23.500000000000000,28.000000000000000,22.000000000000000,0.012218048796058
1,1842,22.000000000000000,43.000000000000000,32.000000000000000,19.250000000000000,22.750000000000000,28.500000000000000,28.000000000000000,0.017394788563251
1,1976,23.000000000000000,36.000000000000000,37.000000000000000,20.000000000000000,23.250000000000000,29.500000000000000,43.000000000000000,0.004972444847226
1,2113,30.000000000000000,25.000000000000000,39.000000000000000,31.000000000000000,33.333332061767578,37.000000000000000,1.000000000000000,0.005715925712138
